,Unnamed: 0,location,total_sqft,bath,price,bhk
3248,3966,Kalyan nagar,3800.0,4.0,300.0,4.0
3249,3967,Kalyan nagar,1640.0,3.0,88.0,3.0
3250,3969,Kalyan nagar,1080.0,2.0,73.0,2.0
3251,3970,Kalyan nagar,2422.0,4.0,150.0,4.0
3252,3971,Kalyan nagar,1280.0,2.0,48.0,2.0
3253,3973,Kalyan nagar,1198.0,2.0,65.0,2.0
3254,3974,Kalyan nagar,1250.0,2.0,65.0,2.0
3255,3975,Kalyan nagar,1190.0,2.0,60.0,2.0
3256,3976,Kalyan nagar,1086.0,2.0,44.5,2.0
3257,3977,Kalyan nagar,2285.0,3.0,165.0,3.0
3258,3978,Kalyan nagar,1100.0,2.0,70.0,2.0
3259,3979,Kambipura,883.0,2.0,45.0,2.0
3260,3980,Kambipura,1082.0,3.0,56.0,3.0
3261,3981,Kambipura,883.0,2.0,45.0,2.0
3262,3983,Kambipura,883.0,2.0,39.0,2.0
3263,3984,Kambipura,883.0,2.0,45.0,2.0
3264,3985,Kambipura,883.0,2.0,39.0,2.0
3265,3986,Kambipura,1082.0,3.0,55.0,3.0
3266,3988,Kambipura,883.0,2.0,37.0,2.0
3267,3989,Kambipura,883.0,2.0,44.0,2.0
3268,3990,Kambipura,883.0,2.0,37.0,2.0
3269,3993,Kambipura,883.0,2.0,39.0,2.0
3270,3994,Kambipura,883.0,2.0,37.01,2.0
3271,3995,Kambipura,883.0,2.0,39.0,2.0
3272,3996,Kambipura,883.0,2.0,45.0,2.0
3273,3997,Kambipura,883.0,2.0,39.0,2.0
3274,3998,Kambipura,1082.0,3.0,55.0,3.0
3275,3999,Kammanahalli,2845.0,5.0,140.0,5.0
3276,4000,Kammanahalli,1666.0,5.0,150.0,5.0
3277,4001,Kammanahalli,700.0,1.0,59.0,1.0
3278,4002,Kammanahalli,1200.0,2.0,80.0,2.0
3279,4003,Kammanahalli,1100.0,2.0,60.0,2.0
3280,4004,Kammanahalli,1200.0,2.0,81.0,2.0
3281,4005,Kammanahalli,2900.0,4.0,200.0,4.0
3282,4006,Kammanahalli,1200.0,2.0,80.0,2.0
3283,4007,Kammasandra,1595.0,3.0,65.0,3.0
3284,4008,Kammasandra,810.0,2.0,24.5,2.0
3285,4009,Kammasandra,657.5,1.0,18.41,1.0
3286,4010,Kammasandra,674.0,2.0,29.0,2.0
3287,4011,Kammasandra,912.0,3.0,39.0,3.0
3288,4012,Kammasandra,1156.0,2.0,32.0,2.0
3289,4013,Kammasandra,870.0,2.0,24.0,2.0
3290,4014,Kammasandra,990.0,2.0,31.5,2.0
3291,4016,Kammasandra,930.0,2.0,25.0,2.0
3292,4017,Kammasandra,992.0,2.0,25.79,2.0
3293,4018,Kammasandra,1030.0,2.0,25.75,2.0
3294,4020,Kammasandra,1015.0,2.0,37.0,2.0
3295,4022,Kammasandra,1080.0,2.0,31.99,2.0
3296,4023,Kammasandra,1415.0,2.0,60.0,2.0
3297,4024,Kammasandra,1057.0,2.0,35.0,2.0
3298,4025,Kammasandra,982.0,2.0,25.53,2.0
3299,4026,Kammasandra,1500.0,3.0,65.0,3.0
3300,4027,Kammasandra,985.0,2.0,40.5,2.0
3301,4028,Kammasandra,940.0,2.0,35.0,2.0
3302,4030,Kammasandra,610.0,1.0,18.5,1.0
3303,4031,Kanakapura,1419.0,3.0,75.0,3.0
3304,4032,Kanakapura,711.0,1.0,36.0,1.0
3305,4033,Kanakapura,711.0,1.0,38.0,1.0
3306,4034,Kanakapura,929.0,2.0,46.0,2.0
3307,4035,Kanakapura,551.0,1.0,30.0,1.0
3308,4036,Kanakapura,1020.0,2.0,42.83,2.0
3309,4037,Kanakapura,1699.0,3.0,97.0,3.0
3310,4038,Kanakapura,1130.0,2.0,45.2,2.0
3311,4039,Kanakapura,1476.0,3.0,75.0,3.0
3312,4040,Kanakapura,1295.0,2.0,64.0,2.0
3313,4041,Kanakapura,1160.0,2.0,46.39,2.0
3314,4042,Kanakapura,1277.0,2.0,55.0,2.0
3315,4043,Kanakapura,1151.0,2.0,59.0,2.0
3316,4044,Kanakapura,945.0,2.0,47.0,2.0
3317,4045,Kanakapura,1254.0,3.0,70.0,3.0
3318,4046,Kanakapura,2200.0,3.0,121.0,3.0
3319,4047,Kanakapura,1340.0,2.0,65.0,2.0
3320,4049,Kanakapura,1450.0,3.0,75.0,3.0
3321,4050,Kanakapura,1130.0,2.0,45.2,2.0
3322,4051,Kanakapura,1283.0,2.0,68.0,2.0
3323,4052,Kanakapura,2130.0,4.0,120.0,4.0
3324,4054,Kanakapura,938.0,1.0,50.0,1.0
3325,4055,Kanakapura,825.0,1.0,35.475,1.0
3326,4056,Kanakapura,1489.0,3.0,70.0,3.0
3327,4057,Kanakapura,1477.0,3.0,69.5,3.0
3328,4058,Kanakpura Road,700.0,2.0,36.0,2.0
3329,4059,Kanakpura Road,1665.0,3.0,88.0,3.0
3330,4060,Kanakpura Road,950.0,2.0,57.0,2.0
3331,4061,Kanakpura Road,2250.0,4.0,110.0,4.0
3332,4063,Kanakpura Road,525.0,1.0,26.0,1.0
3333,4065,Kanakpura Road,525.0,1.0,21.53,1.0
3334,4068,Kanakpura Road,525.0,1.0,27.25,1.0
3335,4069,Kanakpura Road,1100.0,3.0,58.0,3.0
3336,4070,Kanakpura Road,525.0,1.0,30.0,1.0
3337,4072,Kanakpura Road,1339.0,2.0,75.0,2.0
3338,4073,Kanakpura Road,1100.0,3.0,58.0,3.0
3339,4074,Kanakpura Road,525.0,1.0,26.0,1.0
3340,4076,Kanakpura Road,1843.0,3.0,95.84,3.0
3341,4077,Kanakpura Road,1290.0,2.0,74.0,2.0
3342,4079,Kanakpura Road,1665.0,3.0,86.58,3.0
3343,4081,Kanakpura Road,1542.0,3.0,85.0,3.0
3344,4082,Kanakpura Road,1300.0,3.0,69.0,3.0
3345,4083,Kanakpura Road,900.0,2.0,46.0,2.0
3346,4086,Kanakpura Road,900.0,2.0,46.0,2.0
3347,4087,Kanakpura Road,900.0,2.0,46.0,2.0
3348,4088,Kanakpura Road,1495.0,2.0,90.0,2.0
3349,4091,Kanakpura Road,1560.0,3.0,92.0,3.0
3350,4092,Kanakpura Road,1135.0,2.0,58.0,2.0
3351,4093,Kanakpura Road,3500.0,4.0,225.0,4.0
3352,4094,Kanakpura Road,1420.0,3.0,75.0,3.0
3353,4096,Kanakpura Road,825.0,1.0,36.29,1.0
3354,4097,Kanakpura Road,983.0,2.0,50.6,2.0
3355,4102,Kanakpura Road,1843.0,3.0,95.84,3.0
3356,4104,Kanakpura Road,1366.0,2.0,76.85,2.0
3357,4106,Kanakpura Road,525.0,1.0,25.0,1.0
3358,4108,Kanakpura Road,2265.0,3.0,136.0,3.0
3359,4114,Kanakpura Road,2200.0,3.0,130.0,3.0
3360,4115,Kanakpura Road,525.0,1.0,30.0,1.0
3361,4117,Kanakpura Road,1051.0,2.0,56.74,2.0
3362,4118,Kanakpura Road,525.0,1.0,30.0,1.0
3363,4123,Kanakpura Road,1300.0,3.0,69.0,3.0
3364,4124,Kanakpura Road,700.0,2.0,40.0,2.0
3365,4125,Kanakpura Road,458.0,1.0,19.695,1.0
3366,4126,Kanakpura Road,1700.0,3.0,88.0,3.0
3367,4129,Kanakpura Road,2775.0,4.0,165.0,4.0
3368,4130,Kanakpura Road,1900.0,3.0,99.0,3.0
3369,4131,Kanakpura Road,1290.0,2.0,80.0,2.0
3370,4136,Kanakpura Road,1868.0,3.0,113.0,3.0
3371,4138,Kanakpura Road,1366.0,2.0,83.0,2.0
3372,4139,Kanakpura Road,700.0,2.0,40.0,2.0
3373,4141,Kanakpura Road,1339.0,2.0,71.5,2.0
3374,4143,Kanakpura Road,670.0,1.0,35.0,1.0
3375,4150,Kanakpura Road,525.0,1.0,30.0,1.0
3376,4153,Kanakpura Road,1498.0,3.0,95.0,3.0
3377,4154,Kanakpura Road,525.0,1.0,27.0,1.0
3378,4155,Kanakpura Road,1665.0,3.0,86.91,3.0
3379,4156,Kanakpura Road,1665.0,3.0,86.58,3.0
3380,4157,Kanakpura Road,712.0,1.0,38.44,1.0
3381,4161,Kanakpura Road,1507.0,3.0,95.0,3.0
3382,4165,Kanakpura Road,1339.0,2.0,85.0,2.0
3383,4166,Kanakpura Road,525.0,1.0,27.0,1.0
3384,4167,Kanakpura Road,525.0,1.0,27.5,1.0
3385,4169,Kanakpura Road,525.0,1.0,26.25,1.0
3386,4171,Kanakpura Road,525.0,1.0,26.0,1.0
3387,4172,Kanakpura Road,1050.0,3.0,59.0,3.0
3388,4173,Kanakpura Road,1600.0,3.0,90.0,3.0
3389,4174,Kanakpura Road,525.0,1.0,29.25,1.0
3390,4176,Kanakpura Road,800.0,2.0,41.145,2.0
3391,4179,Kanakpura Road,1100.0,3.0,56.57,3.0
3392,4182,Kanakpura Road,1843.0,3.0,96.2,3.0
3393,4186,Kanakpura Road,1240.0,2.0,65.0,2.0
3394,4190,Kanakpura Road,700.0,2.0,41.0,2.0
3395,4194,Kanakpura Road,700.0,2.0,41.0,2.0
3396,4196,Kanakpura Road,1100.0,3.0,58.0,3.0
3397,4197,Kanakpura Road,1140.0,2.0,65.0,2.0
3398,4199,Kanakpura Road,700.0,2.0,40.0,2.0
3399,4202,Kanakpura Road,525.0,1.0,26.01,1.0
3400,4206,Kanakpura Road,1322.0,2.0,70.0,2.0
3401,4207,Kanakpura Road,1698.0,2.0,105.0,2.0
3402,4208,Kanakpura Road,1300.0,3.0,69.0,3.0
3403,4209,Kanakpura Road,1300.0,3.0,69.0,3.0
3404,4211,Kanakpura Road,1167.0,2.0,63.0,2.0
3405,4215,Kanakpura Road,1300.0,3.0,69.0,3.0
3406,4220,Kanakpura Road,1430.0,2.0,78.0,2.0
3407,4221,Kanakpura Road,700.0,2.0,36.0,2.0
3408,4224,Kanakpura Road,525.0,1.0,27.0,1.0
3409,4226,Kanakpura Road,1100.0,3.0,58.0,3.0
3410,4231,Kanakpura Road,1300.0,3.0,69.0,3.0
3411,4232,Kanakpura Road,2000.0,3.0,105.0,3.0
3412,4233,Kanakpura Road,1200.0,2.0,62.0,2.0
3413,4235,Kanakpura Road,1843.0,3.0,95.0,3.0
3414,4238,Kanakpura Road,900.0,2.0,46.29,2.0
3415,4239,Kanakpura Road,850.0,1.0,37.32,1.0
3416,4241,Kanakpura Road,525.0,1.0,30.0,1.0
3417,4242,Kanakpura Road,1938.0,3.0,105.0,3.0
3418,4243,Kanakpura Road,1843.0,3.0,96.2,3.0
3419,4244,Kanakpura Road,525.0,1.0,26.0,1.0
3420,4248,Kanakpura Road,700.0,2.0,36.0,2.0
3421,4249,Kanakpura Road,1622.0,3.0,95.0,3.0
3422,4254,Kannamangala,957.0,2.0,58.0,2.0
3423,4255,Kannamangala,957.0,2.0,56.0,2.0
3424,4256,Kannamangala,3000.0,4.0,200.0,4.0
3425,4257,Kannamangala,1536.0,3.0,89.0,3.0
3426,4258,Kannamangala,2400.0,4.0,130.0,4.0
3427,4259,Kannamangala,1574.0,3.0,93.34,3.0
3428,4260,Kannamangala,957.0,2.0,52.5,2.0
3429,4261,Kannamangala,1536.0,3.0,104.0,3.0
3430,4262,Kannamangala,957.0,2.0,54.5,2.0
3431,4263,Kannamangala,2422.0,4.0,135.0,4.0
3432,4264,Kannamangala,957.0,2.0,55.0,2.0
3433,4265,Kannamangala,957.0,2.0,56.0,2.0
3434,4266,Karuna Nagar,2500.0,3.0,180.0,3.0
3435,4267,Karuna Nagar,2500.0,3.0,190.0,3.0
3436,4268,Karuna Nagar,1962.0,3.0,175.0,3.0
3437,4269,Karuna Nagar,1057.0,2.0,65.0,2.0
3438,4270,Karuna Nagar,1354.0,3.0,98.0,3.0
3439,4271,Karuna Nagar,1945.0,3.0,115.0,3.0
3440,4272,Karuna Nagar,1960.0,3.0,165.0,3.0
3441,4273,Kasavanhalli,1060.0,2.0,58.06,2.0
3442,4274,Kasavanhalli,1563.05,3.0,105.0,3.0
3443,4275,Kasavanhalli,1717.0,3.0,99.0,3.0
3444,4277,Kasavanhalli,3260.0,4.0,240.0,4.0
3445,4278,Kasavanhalli,1349.0,2.0,78.0,2.0
3446,4279,Kasavanhalli,1121.0,2.0,78.0,2.0
3447,4280,Kasavanhalli,1100.0,2.0,50.0,2.0
3448,4282,Kasavanhalli,1200.0,2.0,78.0,2.0
3449,4285,Kasavanhalli,1476.0,3.0,89.0,3.0
3450,4287,Kasavanhalli,1200.0,2.0,50.0,2.0
3451,4288,Kasavanhalli,1719.0,3.0,116.0,3.0
3452,4289,Kasavanhalli,1115.0,2.0,50.0,2.0
3453,4290,Kasavanhalli,1125.0,2.0,61.2,2.0
3454,4291,Kasavanhalli,2170.0,3.0,151.0,3.0
3455,4294,Kasavanhalli,1476.0,3.0,95.0,3.0
3456,4295,Kasavanhalli,1200.0,2.0,50.3,2.0
3457,4297,Kasavanhalli,1787.0,3.0,123.0,3.0
3458,4298,Kasavanhalli,1090.0,2.0,59.8,2.0
3459,4299,Kasavanhalli,1691.0,3.0,104.0,3.0
3460,4300,Kasavanhalli,4260.0,4.0,272.0,4.0
3461,4301,Kasavanhalli,2111.0,3.0,120.0,3.0
3462,4303,Kasavanhalli,950.0,2.0,39.0,2.0
3463,4308,Kasavanhalli,770.0,1.0,43.82,1.0
3464,4309,Kasavanhalli,1147.0,2.0,60.0,2.0
3465,4310,Kasavanhalli,1375.0,2.0,72.0,2.0
3466,4312,Kasavanhalli,1200.0,2.0,60.0,2.0
3467,4313,Kasavanhalli,4260.0,4.0,333.0,4.0
3468,4314,Kasavanhalli,1495.0,2.0,83.0,2.0
3469,4315,Kasavanhalli,5000.0,2.0,400.0,2.0
3470,4316,Kasavanhalli,4000.0,4.0,325.0,4.0
3471,4318,Kasavanhalli,1917.0,3.0,132.0,3.0
3472,4319,Kasavanhalli,1375.0,2.0,78.0,2.0
3473,4320,Kasavanhalli,4408.0,4.0,344.0,4.0
3474,4321,Kasavanhalli,1309.0,2.0,95.0,2.0
3475,4322,Kasavanhalli,1476.0,3.0,105.0,3.0
3476,4323,Kasavanhalli,1158.0,2.0,67.0,2.0
3477,4324,Kasavanhalli,1214.0,2.0,67.0,2.0
3478,4325,Kasavanhalli,2110.0,3.0,120.0,3.0
3479,4326,Kasavanhalli,1495.0,2.0,110.0,2.0
3480,4327,Kasavanhalli,1575.0,2.0,85.0,2.0
3481,4328,Kasavanhalli,1069.0,2.0,55.0,2.0
3482,4329,Kasavanhalli,1100.0,2.0,68.0,2.0
3483,4330,Kasavanhalli,1715.0,3.0,112.0,3.0
3484,4331,Kasavanhalli,1100.0,2.0,65.0,2.0
3485,4332,Kasavanhalli,1230.0,2.0,66.25,2.0
3486,4333,Kasavanhalli,1819.0,3.0,150.0,3.0
3487,4336,Kasavanhalli,1585.0,2.0,90.0,2.0
3488,4337,Kasavanhalli,1245.0,2.0,80.0,2.0
3489,4338,Kasavanhalli,2035.0,3.0,142.0,3.0
3490,4339,Kasavanhalli,1747.0,3.0,110.0,3.0
3491,4340,Kasavanhalli,1377.0,2.0,80.0,2.0
3492,4341,Kasavanhalli,1181.0,2.0,61.0,2.0
3493,4342,Kasavanhalli,1121.0,2.0,75.0,2.0
3494,4343,Kasturi Nagar,1925.0,3.0,125.0,3.0
3495,4344,Kasturi Nagar,1567.0,2.0,92.0,2.0
3496,4347,Kasturi Nagar,1080.0,2.0,80.0,2.0
3497,4348,Kasturi Nagar,1101.0,2.0,65.0,2.0
3498,4350,Kasturi Nagar,1896.0,4.0,125.0,4.0
3499,4351,Kasturi Nagar,1100.0,2.0,58.0,2.0
3500,4352,Kasturi Nagar,1570.0,3.0,110.0,3.0
3501,4353,Kasturi Nagar,1000.0,2.0,58.0,2.0
3502,4354,Kasturi Nagar,1101.0,2.0,66.0,2.0
3503,4355,Kasturi Nagar,2507.0,4.0,155.0,4.0
3504,4356,Kathriguppe,1400.0,3.0,77.0,3.0
3505,4357,Kathriguppe,1250.0,3.0,68.75,3.0
3506,4358,Kathriguppe,1245.0,3.0,68.48,3.0
3507,4359,Kathriguppe,1350.0,3.0,87.01,3.0
3508,4360,Kathriguppe,1350.0,3.0,80.99,3.0
3509,4361,Kathriguppe,1365.0,3.0,75.08,3.0
3510,4362,Kathriguppe,1300.0,3.0,77.99,3.0
3511,4363,Kathriguppe,1350.0,3.0,80.99,3.0
3512,4364,Kathriguppe,1390.0,3.0,76.45,3.0
3513,4365,Kathriguppe,1350.0,3.0,78.3,3.0
3514,4366,Kathriguppe,1250.0,3.0,68.75,3.0
3515,4367,Kathriguppe,1300.0,3.0,77.99,3.0
3516,4368,Kathriguppe,1335.0,3.0,73.43,3.0
3517,4369,Kathriguppe,1300.0,3.0,77.99,3.0
3518,4370,Kathriguppe,1300.0,3.0,77.99,3.0
3519,4371,Kathriguppe,1335.0,3.0,73.43,3.0
3520,4372,Kathriguppe,1350.0,3.0,80.99,3.0
3521,4373,Kathriguppe,1250.0,2.0,68.75,2.0
3522,4374,Kathriguppe,1350.0,3.0,80.99,3.0
3523,4375,Kaval Byrasandra,1200.0,2.0,52.0,2.0
3524,4376,Kaval Byrasandra,1020.0,2.0,52.0,2.0
3525,4377,Kaval Byrasandra,1200.0,2.0,49.5,2.0
3526,4378,Kaval Byrasandra,945.0,2.0,50.0,2.0
3527,4379,Kaval Byrasandra,1060.0,2.0,45.0,2.0
3528,4380,Kaval Byrasandra,1100.0,2.0,46.0,2.0
3529,4381,Kaval Byrasandra,1185.0,2.0,49.0,2.0
3530,4382,Kaval Byrasandra,997.0,2.0,53.0,2.0
3531,4383,Kaval Byrasandra,1060.0,2.0,42.0,2.0
3532,4384,Kaval Byrasandra,480.0,1.0,25.0,1.0
3533,4385,Kaval Byrasandra,1125.0,2.0,41.5,2.0
3534,4386,Kaval Byrasandra,1180.0,2.0,60.0,2.0
3535,4387,Kaval Byrasandra,1450.0,3.0,75.0,3.0
3536,4388,Kaval Byrasandra,1066.0,2.0,55.0,2.0
3537,4389,Kaval Byrasandra,1025.0,2.0,60.0,2.0
3538,4390,Kaval Byrasandra,1400.0,3.0,75.0,3.0
3539,4391,Kenchenahalli,1015.0,2.0,58.0,2.0
3540,4392,Kenchenahalli,715.0,1.0,45.0,1.0
3541,4393,Kenchenahalli,1150.0,2.0,58.0,2.0
3542,4394,Kenchenahalli,1280.0,3.0,69.0,3.0
3543,4396,Kenchenahalli,870.0,2.0,45.0,2.0
3544,4397,Kenchenahalli,1150.0,2.0,60.0,2.0
3545,4398,Kenchenahalli,700.0,1.0,35.0,1.0
3546,4399,Kenchenahalli,1060.0,2.0,52.0,2.0
3547,4400,Kenchenahalli,1150.0,2.0,57.0,2.0
3548,4401,Kenchenahalli,1720.0,3.0,100.0,3.0
3549,4402,Kenchenahalli,1015.0,2.0,60.0,2.0
3550,4404,Kengeri,750.0,2.0,38.0,2.0
3551,4406,Kengeri,1197.0,2.0,50.0,2.0
3552,4407,Kengeri,1200.0,2.0,58.0,2.0
3553,4409,Kengeri,726.0,2.0,31.0,2.0
3554,4411,Kengeri,1025.0,2.0,57.0,2.0
3555,4413,Kengeri,1082.0,3.0,49.0,3.0
3556,4416,Kengeri,750.0,2.0,36.0,2.0
3557,4417,Kengeri,963.0,2.0,40.0,2.0
3558,4419,Kengeri,726.0,2.0,35.0,2.0
3559,4420,Kengeri,416.0,1.0,19.5,1.0
3560,4421,Kengeri,900.0,2.0,45.0,2.0
3561,4424,Kengeri,502.0,1.0,25.0,1.0
3562,4426,Kengeri,1200.0,3.0,67.0,3.0
3563,4427,Kengeri,725.0,2.0,30.0,2.0
3564,4428,Kengeri,500.0,1.0,17.0,1.0
3565,4429,Kengeri,540.0,1.0,22.5,1.0
3566,4430,Kengeri,750.0,2.0,35.5,2.0
3567,4431,Kengeri,1741.0,3.0,80.0,3.0
3568,4433,Kengeri,1200.0,2.0,58.0,2.0
3569,4436,Kengeri,750.0,2.0,36.5,2.0
3570,4438,Kengeri,416.0,1.0,18.0,1.0
3571,4440,Kengeri,883.0,2.0,49.0,2.0
3572,4441,Kengeri,1052.0,2.0,51.0,2.0
3573,4442,Kengeri,1220.0,2.0,63.0,2.0
3574,4443,Kengeri,1150.0,1.0,52.0,1.0
3575,4444,Kengeri,1192.0,2.0,53.5,2.0
3576,4446,Kengeri,750.0,2.0,40.0,2.0
3577,4447,Kengeri,1035.0,2.0,51.5,2.0
3578,4448,Kengeri,3000.0,8.0,130.0,8.0
3579,4449,Kengeri,410.0,1.0,15.0,1.0
3580,4450,Kengeri,416.0,1.0,17.19,1.0
3581,4453,Kengeri,2500.0,5.0,100.0,5.0
3582,4454,Kengeri,550.0,1.0,16.75,1.0
3583,4455,Kengeri Satellite Town,890.0,2.0,35.0,2.0
3584,4456,Kengeri Satellite Town,883.0,2.0,45.0,2.0
3585,4457,Kengeri Satellite Town,1415.0,3.0,66.0,3.0
3586,4458,Kengeri Satellite Town,930.0,1.0,30.0,1.0
3587,4459,Kengeri Satellite Town,1635.0,3.0,78.0,3.0
3588,4460,Kengeri Satellite Town,1050.0,2.0,43.0,2.0
3589,4461,Kengeri Satellite Town,1007.0,2.0,42.0,2.0
3590,4462,Kengeri Satellite Town,635.0,2.0,22.0,2.0
3591,4463,Kengeri Satellite Town,818.0,2.0,26.0,2.0
3592,4464,Kengeri Satellite Town,1030.0,2.0,50.0,2.0
3593,4465,Kengeri Satellite Town,1200.0,2.0,65.0,2.0
3594,4466,Kengeri Satellite Town,795.0,2.0,32.0,2.0
3595,4467,Kengeri Satellite Town,1302.5,2.0,44.285,2.0
3596,4468,Kengeri Satellite Town,800.0,2.0,40.0,2.0
3597,4469,Kengeri Satellite Town,654.0,1.0,22.0,1.0
3598,4470,Kengeri Satellite Town,1060.0,2.0,42.0,2.0
3599,4471,Kengeri Satellite Town,750.0,2.0,33.0,2.0
3600,4472,Kengeri Satellite Town,920.0,2.0,39.0,2.0
3601,4473,Kengeri Satellite Town,985.0,2.0,42.0,2.0
3602,4474,Kengeri Satellite Town,410.0,1.0,15.0,1.0
3603,4475,Kengeri Satellite Town,1120.0,2.0,49.0,2.0
3604,4477,Kengeri Satellite Town,1110.0,2.0,43.0,2.0
3605,4478,Kengeri Satellite Town,1170.0,2.0,50.0,2.0
3606,4479,Kengeri Satellite Town,777.4,2.0,25.0,2.0
3607,4480,Kengeri Satellite Town,800.0,2.0,32.0,2.0
3608,4481,Kereguddadahalli,950.0,2.0,32.0,2.0
3609,4482,Kereguddadahalli,1400.0,3.0,48.0,3.0
3610,4483,Kereguddadahalli,800.0,2.0,28.0,2.0
3611,4484,Kereguddadahalli,904.0,2.0,30.0,2.0
3612,4486,Kereguddadahalli,1000.0,2.0,30.0,2.0
3613,4487,Kereguddadahalli,1240.0,3.0,41.0,3.0
3614,4488,Kereguddadahalli,600.0,1.0,19.5,1.0
3615,4489,Kereguddadahalli,1080.0,2.0,32.0,2.0
3616,4490,Kereguddadahalli,1000.0,2.0,34.0,2.0
3617,4493,Kereguddadahalli,1015.0,2.0,35.0,2.0
3618,4494,Kodichikkanahalli,1190.0,3.0,57.0,3.0
3619,4495,Kodichikkanahalli,995.0,2.0,41.0,2.0
3620,4496,Kodichikkanahalli,2700.0,5.0,125.0,5.0
3621,4497,Kodichikkanahalli,1495.0,3.0,75.0,3.0
3622,4498,Kodichikkanahalli,1125.0,2.0,52.0,2.0
3623,4499,Kodichikkanahalli,1150.0,2.0,48.0,2.0
3624,4500,Kodichikkanahalli,1070.0,2.0,43.0,2.0
3625,4501,Kodichikkanahalli,1620.0,3.0,85.0,3.0
3626,4503,Kodichikkanahalli,1026.0,2.0,45.0,2.0
3627,4504,Kodichikkanahalli,2500.0,5.0,125.0,5.0
3628,4505,Kodichikkanahalli,450.0,1.0,18.0,1.0
3629,4506,Kodichikkanahalli,907.0,2.0,38.5,2.0
3630,4507,Kodichikkanahalli,1181.0,2.0,57.0,2.0
3631,4508,Kodichikkanahalli,900.0,2.0,42.0,2.0
3632,4510,Kodichikkanahalli,1400.0,3.0,66.0,3.0
3633,4511,Kodichikkanahalli,976.0,2.0,50.0,2.0
3634,4512,Kodichikkanahalli,2700.0,5.0,125.0,5.0
3635,4513,Kodichikkanahalli,1299.0,2.0,58.0,2.0
3636,4514,Kodigehaali,1166.0,2.0,55.0,2.0
3637,4515,Kodigehaali,1320.0,3.0,65.0,3.0
3638,4516,Kodigehaali,1117.0,2.0,56.0,2.0
3639,4517,Kodigehaali,1200.0,2.0,55.0,2.0
3640,4518,Kodigehaali,1200.0,2.0,60.0,2.0
3641,4519,Kodigehaali,2120.0,3.0,177.0,3.0
3642,4520,Kodigehaali,1013.0,2.0,51.0,2.0
3643,4521,Kodigehaali,1324.0,3.0,65.0,3.0
3644,4522,Kodigehaali,965.0,2.0,38.0,2.0
3645,4523,Kodigehaali,866.0,2.0,32.0,2.0
3646,4524,Kodigehaali,1442.0,3.0,80.0,3.0
3647,4525,Kodigehalli,1270.0,2.0,98.0,2.0
3648,4526,Kodigehalli,1200.0,2.0,48.0,2.0
3649,4527,Kodigehalli,655.0,1.0,53.0,1.0
3650,4528,Kodigehalli,1820.0,3.0,150.0,3.0
3651,4529,Kodigehalli,635.0,2.0,28.0,2.0
3652,4530,Kodigehalli,1200.0,3.0,156.0,3.0
3653,4531,Kodihalli,3252.0,4.0,335.0,4.0
3654,4532,Kodihalli,2700.0,3.0,270.0,3.0
3655,4533,Kodihalli,2392.0,3.0,260.0,3.0
3656,4534,Kodihalli,2408.0,3.0,260.0,3.0
3657,4535,Kodihalli,2500.0,3.0,260.0,3.0
3658,4536,Kodihalli,1620.0,3.0,130.0,3.0
3659,4537,Kodihalli,3260.0,4.0,388.0,4.0
3660,4538,Kodihalli,3197.0,4.0,335.0,4.0
3661,4539,Kodihalli,1490.0,2.0,150.0,2.0
3662,4540,Kogilu,1909.0,3.0,88.0,3.0
3663,4542,Kogilu,1170.0,2.0,51.99,2.0
3664,4543,Kogilu,650.0,2.0,28.0,2.0
3665,4544,Kogilu,1140.0,2.0,50.66,2.0
3666,4545,Kogilu,1200.0,2.0,53.33,2.0
3667,4546,Kogilu,1934.0,3.0,150.0,3.0
3668,4547,Kogilu,540.0,1.0,36.0,1.0
3669,4548,Kogilu,1559.0,3.0,127.0,3.0
3670,4549,Kogilu,1190.0,2.0,50.66,2.0
3671,4550,Kogilu,1140.0,2.0,50.66,2.0
3672,4551,Kogilu,1559.0,3.0,120.0,3.0
3673,4552,Kogilu,700.0,1.0,30.84,1.0
3674,4553,Kogilu,1250.0,2.0,55.55,2.0
3675,4554,Kogilu,1200.0,2.0,53.33,2.0
3676,4555,Kogilu,952.0,2.0,49.0,2.0
3677,4556,Kogilu,700.0,1.0,30.84,1.0
3678,4557,Kogilu,1250.0,2.0,55.55,2.0
3679,4558,Kogilu,2456.0,7.0,85.0,7.0
3680,4559,Kogilu,1140.0,2.0,50.66,2.0
3681,4560,Kogilu,1140.0,2.0,50.66,2.0
3682,4561,Konanakunte,2791.0,3.0,223.0,3.0
3683,4562,Konanakunte,884.0,2.0,58.0,2.0
3684,4563,Konanakunte,1200.0,4.0,125.0,4.0
3685,4564,Konanakunte,1200.0,4.0,130.0,4.0
3686,4565,Konanakunte,2400.0,3.0,180.0,3.0
3687,4566,Konanakunte,3746.0,4.0,375.0,4.0
3688,4567,Konanakunte,1423.0,3.0,85.0,3.0
3689,4568,Koramangala,1320.0,2.0,165.0,2.0
3690,4569,Koramangala,1253.0,2.0,102.0,2.0
3691,4570,Koramangala,1580.0,3.0,160.0,3.0
3692,4572,Koramangala,3500.0,4.0,425.0,4.0
3693,4573,Koramangala,1005.0,2.0,110.0,2.0
3694,4574,Koramangala,2292.0,3.0,275.0,3.0
3695,4576,Koramangala,1290.0,2.0,100.0,2.0
3696,4577,Koramangala,1300.0,2.0,110.0,2.0
